date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:03:34	249482/249482	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:34%20GMT	https://optimataxrelief.com/blog/ask-phil-video-series/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/ask-phil-video-series/index.html	(from https://optimataxrelief.com/)
05:03:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:03:35%20GMT	http://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js	C:/My%20Web%20Sites/Optima/widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.30.delayed	(from https://optimataxrelief.com/)
05:03:35	249468/249468	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:35%20GMT	https://optimataxrelief.com/blog/irs-collections/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/irs-collections/index.html	(from https://optimataxrelief.com/)
05:03:35	249356/249356	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:35%20GMT	https://optimataxrelief.com/blog/optima-newsletter/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/optima-newsletter/index.html	(from https://optimataxrelief.com/)
05:03:36	249941/249941	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:35%20GMT	https://optimataxrelief.com/blog/press-releases/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/press-releases/index.html	(from https://optimataxrelief.com/)
05:03:36	249322/249322	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:36%20GMT	https://optimataxrelief.com/blog/retirement/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/retirement/index.html	(from https://optimataxrelief.com/)
05:03:36	249280/249280	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:36%20GMT	https://optimataxrelief.com/blog/tax-help-videos/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/tax-help-videos/index.html	(from https://optimataxrelief.com/)
05:03:36	24529/24529	---M-Z	200	added ('OK')	application/x-javascript	etag:%2226976105ff3f23b03636d5fb239b9eab%22	https://widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js	C:/My%20Web%20Sites/Optima/widget.trustpilot.com/bootstrap/v5/tp.widget.bootstrap.min.js	(from https://optimataxrelief.com/)
05:03:36	249494/249494	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:36%20GMT	https://optimataxrelief.com/blog/tax-and-irs-news/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/tax-and-irs-news/index.html	(from https://optimataxrelief.com/)
05:03:37	249452/249452	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:37%20GMT	https://optimataxrelief.com/blog/tax-planning/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/tax-planning/index.html	(from https://optimataxrelief.com/)
05:03:37	249680/249680	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:37%20GMT	https://optimataxrelief.com/blog/tax-relief-solutions/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/tax-relief-solutions/index.html	(from https://optimataxrelief.com/)
05:03:37	249510/249510	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:37%20GMT	https://optimataxrelief.com/blog/tax-returns/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/tax-returns/index.html	(from https://optimataxrelief.com/)
05:03:37	249812/249812	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:37%20GMT	https://optimataxrelief.com/blog/taxes-and-your-savings/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/taxes-and-your-savings/index.html	(from https://optimataxrelief.com/)
05:03:38	66618/66618	---M--	200	added ('OK')	image/webp	etag:%22658df869-1043a%22	https://optimataxrelief.com/wp-content/uploads/2023/12/phil-circle-small.webp	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/12/phil-circle-small.webp	(from https://optimataxrelief.com/)
05:03:38	18057/18057	---M--	200	added ('OK')	image/svg+xml	etag:%22648ce01e-4689%22	https://optimataxrelief.com/wp-content/uploads/2023/06/OTR_logo_original_white.svg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/06/OTR_logo_original_white.svg	(from https://optimataxrelief.com/)
05:03:39	11256/11256	---MCZ	200	added ('OK')	text/css	etag:W/%225f735862-2bf8%22	https://optimataxrelief.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min.css?ver=4.2.17	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-includes/js/mediaelement/mediaelementplayer-legacy.min1f61.css	(from https://optimataxrelief.com/)
05:03:39	254355/254355	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:39%20GMT	https://optimataxrelief.com/blog/can-the-irs-take-my-social-security/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/can-the-irs-take-my-social-security/index.html	(from https://optimataxrelief.com/)
05:03:39	245156/245156	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:39%20GMT	https://optimataxrelief.com/blog/2025-irs-tax-brackets-and-standard-deductions/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/2025-irs-tax-brackets-and-standard-deductions/index.html	(from https://optimataxrelief.com/)
05:03:39	4186/4186	---MCZ	200	added ('OK')	text/css	etag:W/%225cfaccce-105a%22	https://optimataxrelief.com/wp-includes/js/mediaelement/wp-mediaelement.min.css?ver=6.8.2	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-includes/js/mediaelement/wp-mediaelement.min6c2d.css	(from https://optimataxrelief.com/)
05:03:39	250010/250010	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:39%20GMT	https://optimataxrelief.com/blog/what-you-need-to-know-about-irs-bank-levies/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/blog/what-you-need-to-know-about-irs-bank-levies/index.html	(from https://optimataxrelief.com/)
05:03:40	225025/225025	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:40%20GMT	https://optimataxrelief.com/about-us/privacy/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/about-us/privacy/index.html	(from https://optimataxrelief.com/)
05:03:40	2967/2967	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687dd150-b97%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/js/a11y.min.js?ver=2.0.1	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/js/a11y.min7406.js	(from https://optimataxrelief.com/)
05:03:40	5313/5313	---MCZ	200	added ('OK')	application/javascript	etag:W/%22689f6992-14c1%22	https://optimataxrelief.com/wp-content/plugins/pojo-accessibility/modules/legacy/assets/js/app.min.js?ver=1.0.0	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/pojo-accessibility/modules/legacy/assets/js/app.min8a54.js	(from https://optimataxrelief.com/)
05:03:41	398/398	---MCZ	200	added ('OK')	application/javascript	etag:W/%2265736b6f-18e%22	https://optimataxrelief.com/wp-content/themes/divi-child/js/custom-script.js?ver=1.0.0	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/divi-child/js/custom-script8a54.js	(from https://optimataxrelief.com/)
05:03:41	248386/248386	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:41%20GMT	https://optimataxrelief.com/about-us/terms-of-use/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/about-us/terms-of-use/index.html	(from https://optimataxrelief.com/)
05:03:41	223675/223675	---MCZ	200	added ('OK')	text/html	date:Fri,%2029%20Aug%202025%2009:03:41%20GMT	https://optimataxrelief.com/affiliates-tax-services-partners/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/affiliates-tax-services-partners/index.html	(from https://optimataxrelief.com/)
05:03:41	1693/1693	---MCZ	200	added ('OK')	application/javascript	etag:W/%22657392eb-69d%22	https://optimataxrelief.com/wp-content/themes/divi-child/js/my-ajax-script.js	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/divi-child/js/my-ajax-script.js	(from https://optimataxrelief.com/)
05:03:41	11589/11589	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267e1a8b5-2d45%22	https://optimataxrelief.com/wp-content/themes/divi-child/js/webform.js?ver=1.0.0	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/divi-child/js/webform8a54.js	(from https://optimataxrelief.com/)
05:03:42	274335/274335	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a3ff23-42f9f%22	https://optimataxrelief.com/wp-content/themes/Divi/js/scripts.min.js?ver=4.27.4	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/Divi/js/scripts.min41c1.js	(from https://optimataxrelief.com/)
05:03:42	5714/5714	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a3ff23-1652%22	https://optimataxrelief.com/wp-content/themes/Divi/js/smoothscroll.js?ver=4.27.4	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/Divi/js/smoothscroll41c1.js	(from https://optimataxrelief.com/)
05:03:42	3349/3349	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a3ff24-d15%22	https://optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids.js?ver=4.27.4	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/jquery.fitvids41c1.js	(from https://optimataxrelief.com/)
05:03:43	9318/9318	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a3ff24-2466%22	https://optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart.js?ver=4.27.4	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart41c1.js	(from https://optimataxrelief.com/)
05:03:43	8574/8574	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a3ff24-217e%22	https://optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore.js?ver=4.27.4	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore41c1.js	(from https://optimataxrelief.com/)
05:03:43	1343/1343	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a3ff23-53f%22	https://optimataxrelief.com/wp-content/themes/Divi/core/admin/js/common.js?ver=4.27.4	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/Divi/core/admin/js/common41c1.js	(from https://optimataxrelief.com/)
05:03:44	3470/3470	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687dd150-d8e%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/js/longdesc.min.js?ver=2.0.1	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/js/longdesc.min7406.js	(from https://optimataxrelief.com/)
05:03:44	8925/8925	---MCZ	200	added ('OK')	application/javascript	etag:W/%22687dd150-22dd%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/js/wp-accessibility.min.js?ver=2.0.1	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/js/wp-accessibility.min7406.js	(from https://optimataxrelief.com/)
05:03:45	158005/158005	---MCZ	200	added ('OK')	application/javascript	etag:W/%226335a9d7-26935%22	https://optimataxrelief.com/wp-includes/js/mediaelement/mediaelement-and-player.min.js?ver=4.2.17	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-includes/js/mediaelement/mediaelement-and-player.min1f61.js	(from https://optimataxrelief.com/)
05:03:45	1191/1191	---MCZ	200	added ('OK')	application/javascript	etag:W/%22625095f6-4a7%22	https://optimataxrelief.com/wp-includes/js/mediaelement/mediaelement-migrate.min.js?ver=6.8.2	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-includes/js/mediaelement/mediaelement-migrate.min6c2d.js	(from https://optimataxrelief.com/)
05:03:45	1107/1107	---MCZ	200	added ('OK')	application/javascript	etag:W/%2263e275aa-453%22	https://optimataxrelief.com/wp-includes/js/mediaelement/wp-mediaelement.min.js?ver=6.8.2	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-includes/js/mediaelement/wp-mediaelement.min6c2d.js	(from https://optimataxrelief.com/)
05:03:46	157954/157954	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a3ff24-26902%22	https://optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/motion-effects.js?ver=4.27.4	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/motion-effects41c1.js	(from https://optimataxrelief.com/)
05:03:47	1480/1480	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22687dd150-5c8%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.eot	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.eot	(from https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y-toolbar.css?ver=2.0.1)
05:03:47	102960/102960	---M--	200	added ('OK')	image/webp	etag:%226793e4f3-19230%22	https://optimataxrelief.com/wp-content/uploads/2025/01/otr-home-hero-crop-1280-scaled-1.webp	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2025/01/otr-home-hero-crop-1280-scaled-1.webp	(from https://optimataxrelief.com/)
05:03:47	1480/1480	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22687dd150-5c8%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.eot?	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11yd41d.eot	(from https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y-toolbar.css?ver=2.0.1)
05:03:47	752/752	---M--	200	added ('OK')	application/octet-stream	etag:%22687dd150-2f0%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.woff2	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.woff2	(from https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y-toolbar.css?ver=2.0.1)
05:03:48	1404/1404	---M--	200	added ('OK')	application/font-woff	etag:%22687dd150-57c%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.woff	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.woff	(from https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y-toolbar.css?ver=2.0.1)
05:03:48	1328/1328	---M--	200	added ('OK')	application/octet-stream	etag:%22687dd150-530%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.ttf	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.ttf	(from https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y-toolbar.css?ver=2.0.1)
05:03:48	1469/1469	---M--	200	added ('OK')	image/svg+xml	etag:%22687dd150-5bd%22	https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.svg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y.svg	(from https://optimataxrelief.com/wp-content/plugins/wp-accessibility/toolbar/fonts/css/a11y-toolbar.css?ver=2.0.1)
05:03:49	67084/67084	---M--	200	added ('OK')	image/svg+xml	etag:%22653bf650-1060c%22	https://optimataxrelief.com/wp-content/uploads/2023/10/dove-color-opacity.svg	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/uploads/2023/10/dove-color-opacity.svg	(from https://optimataxrelief.com/wp-content/themes/divi-child/css/webform.css?ver=1.0.0)
05:03:49	17416/17416	---MCZ	200	added ('OK')	text/css	etag:W/%2268a6624c-4408%22	https://optimataxrelief.com/wp-content/et-cache/139/et-divi-dynamic-tb-11741-139-late.css?ver=1755734604	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/139/et-divi-dynamic-tb-11741-139-late24f2.css	(from https://optimataxrelief.com/irs-forms/)
05:03:50	42625/42625	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:03:50%20GMT	https://optimataxrelief.com/wp-json/wp/v2/pages/139	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/pages/139.json	(from https://optimataxrelief.com/irs-forms/)
05:03:50	2236/2236	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:03:51%20GMT	https://optimataxrelief.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Foptimataxrelief.com%2Firs-forms%2F	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/oembed/1.0/embed59d9.json	(from https://optimataxrelief.com/irs-forms/)
05:03:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:03:51%20GMT	https://optimataxrelief.com/?p=139	C:/My%20Web%20Sites/Optima/optimataxrelief.com/indexb4d2.html	(from https://optimataxrelief.com/irs-forms/)
05:03:51	16772/16772	---MCZ	200	added ('OK')	text/css	etag:W/%2268a660e3-4184%22	https://optimataxrelief.com/wp-content/et-cache/95/et-divi-dynamic-tb-11741-95-late.css?ver=1755734242	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/95/et-divi-dynamic-tb-11741-95-late647a.css	(from https://optimataxrelief.com/about-us/)
05:03:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:03:51%20GMT	https://optimataxrelief.com/what-happens-if-you-dont-file-your-taxes/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/what-happens-if-you-dont-file-your-taxes/index.html	(from https://optimataxrelief.com/irs-forms/)
05:03:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:03:51%20GMT	https://optimataxrelief.com/agi-vs-magi/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/agi-vs-magi/index.html	(from https://optimataxrelief.com/irs-forms/)
05:03:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:03:52%20GMT	https://optimataxrelief.com/tax-tips-for-resident-and-non-resident-aliens1/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/tax-tips-for-resident-and-non-resident-aliens1/index.html	(from https://optimataxrelief.com/irs-forms/)
05:03:51	13249/13249	---MCZ	200	added ('OK')	text/css	etag:W/%2268a660e2-33c1%22	https://optimataxrelief.com/wp-content/et-cache/95/et-divi-dynamic-tb-11741-95.css?ver=1755734242	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-content/et-cache/95/et-divi-dynamic-tb-11741-95647a.css	(from https://optimataxrelief.com/about-us/)
05:03:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:03:52%20GMT	https://optimataxrelief.com/tax-tips-for-resident-and-non-resident-aliens2/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/tax-tips-for-resident-and-non-resident-aliens2/index.html	(from https://optimataxrelief.com/irs-forms/)
05:03:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Fri,%2029%20Aug%202025%2009:03:52%20GMT	https://optimataxrelief.com/tax-tips-for-seniors-and-retirees/	C:/My%20Web%20Sites/Optima/optimataxrelief.com/tax-tips-for-seniors-and-retirees/index.html	(from https://optimataxrelief.com/irs-forms/)
05:03:52	112059/112059	---MCZ	200	added ('OK')	application/json	date:Fri,%2029%20Aug%202025%2009:03:52%20GMT	https://optimataxrelief.com/wp-json/wp/v2/pages/95	C:/My%20Web%20Sites/Optima/optimataxrelief.com/wp-json/wp/v2/pages/95.json	(from https://optimataxrelief.com/about-us/)
